id,name,status,user_id,user_defined,create_date,modify_date
18164,Spare Parts Dispatch Scheduling,1,11747,1,,
18165,Attendance,1,11747,1,,
18166,Tada Processing,1,11747,1,,
18167,Team Communication,1,11747,1,,
18168,Spare Parts Stock Control,1,11747,1,,
18169,Aftersales Support Warranty Handling,1,11747,1,,
18170,Customer Service Dealer Relations,1,11747,1,,
18171,Logistics Equipment Deployment,1,11747,1,,
18172,Mis Reporting Data Analysis,1,11747,1,,
18173,Service Reporting  Compliance,1,11747,1,,
18174,Product Feedback Improvement,1,11747,1,,
18175,Sales Strategy Revenue Growth,1,11747,1,,
18176,Aftersales Support,1,11747,1,,
18177,Logistics Dispatch Coordination,0,11747,1,,
18178,Vendor Supplier Purchase Orders,0,11747,1,,
18179,Stock Audits Verification,1,11747,1,,
18180,Fifo  Storage Best Practices,1,11747,1,,
18181,Crossfunctional Team Coordination,1,11747,1,,
18182,Ivr Support,1,11830,1,,
18183,Ms Exchange,1,11830,1,,
18184,Central It,1,11830,1,,
18185,Bing Ads,1,11901,1,,
18186,End-To-End Recruitment,1,2241,1,,
18187,Recruitment Statergies,1,2241,1,,
18188,Strong Knowledge Of Recruitment & Employment Laws.,0,2241,1,,
18189,Excellent Communication And Negotiation Skills,1,2241,1,,
18190,Managment Skill,1,876,1,,
18191,Cybersecurity,1,12277,1,,
18192,Skilled In Creating Responsive Websites,1,12307,1,,
18193,Developing Web Applications,1,12307,1,,
18194,Implementing Frontend And Backend Solutions,1,12307,1,,
18195,Skilled In Seo,1,12307,1,,
18196,Skilled In Sem Social Media And Content Strategy,1,12307,1,,
18197,Motivate The Colleagues For Achieving The Goal,0,12377,1,,
18198,Working Hard To Overcome The Challenges,0,12377,1,,
18199,Maintain High Standards In Workplace,1,12377,1,,
18200,Swagger,1,11597,1,,
18201,Tensorflow,1,12716,1,,
18202,Predication Modeling,1,12716,1,,
18203,Time Tracking,1,12716,1,,
18204,Team Training,1,12716,1,,
18205,Machine Learning Basic,1,12993,1,,
18206,Dsa,1,13017,1,,
18207,G2C,1,13042,1,,
18208,Vle,0,13042,1,,
18209,"Loan Sales, Credit Card Sales Executive, Technical Support, New Startup Ideas,",0,13042,1,,
18210,Empathetic,1,13103,1,,
18211,Probability,1,13103,1,,
18212,Skechup,0,13268,1,,
18213,Sap Abap,0,13410,1,,
18214,Automation Anywhere,1,13410,1,,
18215,Ro,0,13430,1,,
18216,Sales Strategy Development And Execution Relationship Building And Management Negotiation And Communication Business Development,0,13495,1,,
18217,Warehouse,1,4092,1,,
18218,Computer Network,1,6806,1,,
18219,Store Picker,1,13713,1,,
18220,Support Sap,1,13881,1,,
18221,Upgrade,1,13881,1,,
18222,Implementation,1,13881,1,,
18223,System Refresh,1,13881,1,,
18224,Db Upgrade,1,13881,1,,
18225,System Copy,1,13881,1,,
18226,Kernal Upgrade,1,13881,1,,
18227,"Html,  Css,  Tailwind Css, Javascript, Bootstrap, Basic React,Sql, Mysql,",0,13933,1,,
18228,Deep Understanding,1,14023,1,,
18229,Sales Promotion,1,14037,1,,
18230,Mail Drafting,1,14040,1,,
18231,Warehouse Management,1,13367,1,,
18232,Zode,1,14083,1,,
18233,Zet,0,14083,1,,
18234,Fullstack Development,1,13879,1,,
18235,Html5  Javascript,0,14200,1,,
18236,Busy Software,1,14208,1,,
18237,Day To Day Entry,1,14208,1,,
18238,Net Banking Handling,1,14208,1,,
18239,Gstr 1 And Gstr 3B Return Filing,1,14208,1,,
18240,Adjustment Of Expenses,1,14208,1,,
18241,Daily Voucher Entry,1,14208,1,,
18242,Transportation Billing,1,14252,1,,
18243,Logistics Billing,1,14252,1,,
18244,"Communication In English, Kannada And Hindi Mandatory",0,3892,1,,
18245,Retail Data Management Merchandising Verification Mis Reporting Ms Excel,0,14371,1,,
18246,Amazon Seller Central Product Listing  Cataloging Inventory  Order Management Sales Analysis,0,14371,1,,
18247,Sales Store Manager,1,14422,1,,
18248,Consultant,1,14456,1,,
18249,Finance And Insurance,1,14460,1,,
18250,"Digital Marketing,Communication,Sales",0,14531,1,,
18251,Socila Media,1,14615,1,,
18252,Store Mangement,1,14668,1,,
18253,Office Administration  Facility Management,1,14702,1,,
18254,Travel Desk Management,1,14702,1,,
18255,Office Setup  Property Management,0,14702,1,,
18256,Procurement  Vendor Management,0,14702,1,,
18257,Team Supervision,1,14702,1,,
18258,Finance  Accounts,1,14702,1,,
18259,Audit  Compliance Support,1,14702,1,,
18260,Training  Development,1,14764,1,,
18261,Commincation,1,14764,1,,
18262,Interpersonal Skill,1,14764,1,,
18263,Talaent Acquisition Talent Management,0,14764,1,,
18264,Microsoft Teams,1,14913,1,,
18265,Filed Sales Executive,1,14969,1,,
18266,Lead Sustainability And Carbon Capture Related Projects,0,14981,1,,
18267,Project Writing,1,14981,1,,
18268,Research And Development,1,14981,1,,
18269,It Support,1,15022,1,,
18270,Server Support,1,15022,1,,
18271,Find Optimize Solution,1,6018,1,,
18272,Android Studio,1,6018,1,,
18273,Fogjam,1,13825,1,,
18274,Tailwaind Css,1,13825,1,,
18275,Next Js Frontend Part,1,13825,1,,
18276,Prototyping,1,13825,1,,
18277,Promotion,1,15259,1,,
18278,Real State Deals,1,15320,1,,
18279,Team Mangement,1,15355,1,,
18280,Team Handling,1,15355,1,,
18281,Sales Marketing Executive,1,15362,1,,
18282,Developed And Executed Datadriven Acquisition Strategies Resulting In A 20 Increase In Student  Enrollment Over 500 New Enrollments Annually Led Market Segmentation And Competitor Analysis For New Course Launches Boosting Conversion By 18 Coordinated Cros,0,15393,1,,
18283,Tax Invoice,1,15409,1,,
18284,Make My Trip,1,15406,1,,
18285,"Leadership And Team Management Ms Excel, Quick Learner, Inventory Check, Sa, Ecommerce Platform, Problemsolving.",0,15428,1,,
18286,Utilize Ms Excel Sap And Internal Crm System For Tracking And Reports Online Orders  2 Managed Ecommerce Online Platforms And Generate Invoice  3 Utilized Sap Login For Efficient Data Management And Customer Support  4 Coordinated With Logistics Teams To ,0,15428,1,,
18287,Credit Officer,1,15447,1,,
18288,Credit Executive,1,15447,1,,
18289,B,1,15448,1,,
18290,Store Audit,1,15571,1,,
18291,?	Strong Problem-Solving Skills And Ability.,0,15571,1,,
18292,Crm-Dms,1,15571,1,,
18293,Comunication,1,13160,1,,
18294,Software Developer,1,13160,1,,
18295,Tecnical Problem Solving,1,13160,1,,
18296,Experience Of Sql And Linux,1,15672,1,,
18297,Printer Troubleshooting,1,15683,1,,
18298,Ai Expert,1,15852,1,,
18299,Supply Chain Foundations: Analytics,1,15248,1,,
18300,Supply Chain Foundations,1,15248,1,,
18301,Excel Data Analysis: Forecasting,1,15248,1,,
18302,Fluent In Hindi And  Conversational In English,0,15248,1,,
18303,Adaptability,0,15248,1,,
18304,Google Sheet,1,15908,1,,
18305,Chat Gpt,1,15937,1,,
18306,5-8 Years In Bpo And Health Care Process,0,15982,1,,
18307,Coraldraw,1,15984,1,,
18308,Process Inspection,1,16013,1,,
18309,Comprehensive Audit Experience,1,16013,1,,
18310,Influxdb,1,16033,1,,
18311,Powerbi,1,16013,1,,
18312,Electrical Wiring For Domestic & Industrial,1,16013,1,,
18313,Final Inspection,1,16013,1,,
18314,In-Process Inspection,1,16013,1,,
18315,Zdws Expertise,1,16013,1,,
18316,Strath Pass Ratio (Spr),1,16013,1,,
18317,Webflow,1,16161,1,,
18318,Problem Solveing,1,16197,1,,
18319,Filed Work,1,16197,1,,
18320,Midjourney Ai,1,16200,1,,
18321,Print Collaterals,1,16200,1,,
18322,"Packaging Artwork, Marketing Collateral, Digital Media, Ecommerce",1,16258,1,,
18323,Sales In Pharma Industry Pan India,1,16339,1,,
18324,Water Purifier,1,16371,1,,
18325,Water Purifier Service Professional,1,16371,1,,
18326,Kitchen Appliances Service Expart,1,16371,1,,
18327,House Keeping Management,1,16451,1,,
18328,Project Implemetation,1,16726,1,,
18329,Tracing Experts,1,16874,1,,
18330,Laser Cutting Oprator,1,16874,1,,
18331,Hindi English Typing,1,16874,1,,
18332,Graphic Designer,1,16874,1,,
18333,15Yrars Experience In Nbfc Mfi Finctch As Business Collection Manager For West Bengal Bihar Assam Location,0,17011,1,,
18334,"Back Office, Documentation Work",0,17131,1,,
18335,Managing Branch Operations,1,17200,1,,
18336,Data Analysis Excel Spss Power Bi,1,15401,1,,
18337,Adobe Creative Cloud,1,17229,1,,
18338,8 Years Experience In Fmcg Sector,0,17252,1,,
18339,Reporting,1,17279,1,,
18340,Peon,1,17303,1,,
18341,Office Assistant,1,17303,1,,
18342,"Web Testing, Mobile Testing",1,17356,1,,
18343,Dispatch Department,1,17387,1,,
18344,"Corel Draw, Adobe Photo Shop, Adobe Illustrator, Adobe Page Maker, Adobe Premier Pro, Final Cut Pro, Wordpress",0,17429,1,,
18345,Python Developer,1,17447,1,,
18346,Recovery Agent,1,17524,1,,
18347,Website Hosting,1,17534,1,,
18348,Wordpress Website Design,1,7469,1,,
18349,Costumer Relationship,1,17599,1,,
18350,Business Development Associate,1,17659,1,,
18351,"Over 20 + Years Of Domestic And Overseas Experience In The Infrastructure Industry With Epc  Contractors, And Freight Forwarding Company, Contracts Manager, Commercial Manager  Encompassing Project Management & Execution, Contract And Supply Management , ",0,17775,1,,
18352,Purchase And Logistics,1,17787,1,,
18353,Field Excutive,1,17788,1,,
18354,8 Years Experience In Civil Engineer,0,17804,1,,
18355,Verification Process Management  Back Office Operations  Documentation  Data Analysis  Advanced Ms Excel Pivot Tables Vlookup Reports  Quality Control  Compliance Monitoring  Workflow Optimization  Process Improvement  Client Coordination  Team Support,0,17844,1,,
18356,Handled Backoffice Documentation And Contractorrelated Verification Work  Maintained Records Of Contracts Invoices And Project Reports  Assisted In Data Entry Mis Reporting And File Management  Coordinated With Internal Teams For Project Updates And Compl,0,17844,1,,
18357,"Expertise ? Verification Industry (First Advantage Pvt. Ltd.)  End-To-End Verification Process Management  Back Office Operations & Documentation  Data Analysis, Mis Reporting & Advanced Ms Excel  Quality Control & Compliance Monitoring  Workflow Optimiz",0,17844,1,,
18358,"English (Read, Write & Speak)  Hindi (Read, Write & Speak)  Marathi (Read, Write & Speak)",0,17844,1,,
18359,Traffic Coordinator,1,17868,1,,
18360,3 Years,0,17891,1,,
18361,Tools Know,1,17891,1,,
18362,Home Loan Department,1,17898,1,,
18363,Credit Finance,1,18155,1,,
18364,Coustomer Relationship,1,18155,1,,
18365,Print Media Design,1,16812,1,,
18366,Customer Care,1,3892,1,,
18367,Financial Reporting  Analysis Finalization Of Accounts Statutory  Tax Compliance Risk  Compliance Management Mis  Cash Flow Reporting Budgeting Forecasting Gst Advisory  Filing Audit Coordination Internal Controls  Sops Regulatory  Roc Filings Cost Optimi,0,14324,1,,
18368,"Tally,Ms- Excel, Aml, Service Online, Net Reveal, Norkom, Customer Establishment, Reverse Australia, Abn, Equifax,",0,18626,1,,
18369,Micro Loan,1,18652,1,,
18370,Calling,1,18677,1,,
18371,Banking Operations,1,18652,1,,
18372,Motivation,1,12131,1,,
18373,Mobilization,1,12131,1,,
18374,Computer Work,1,12131,1,,
18375,Microfinance,1,12131,1,,
18376,Qr,1,18816,1,,
18377,Sound Box,1,18816,1,,
18378,Cross Sales,1,18816,1,,
18379,Winback Clients,1,18816,1,,
18380,Bulk Deals,1,18816,1,,
18381,Client Visits,1,18816,1,,
18382,Google Profile,1,18816,1,,
18383,Cpc Sales,1,18816,1,,
18384,Ppc Sales,1,18816,1,,
18385,Lead Package Selling,1,18816,1,,
18386,Qr Deployment,1,18816,1,,
18387,Client Revisits,1,18816,1,,
18388,Target Achivement,1,18816,1,,
18389,Sales Target Driving,1,18816,1,,
18390,"Sales And Marketing, B2B, Fintech",0,18816,1,,
18391,"Team Handling, Target Achivement",0,18816,1,,
18392,Experience In Selling Mutual Funds And Life Insurance.,1,18701,1,,
18393,Inventory Managemant,1,11689,1,,
18394,"Empathy, Patience & Active Listening",1,19145,1,,
18395,Accuracy In Typing & Documentation,1,19145,1,,
18396,Customer-Centric & Solution-Oriented Approach,1,19145,1,,
18397,"Windows Os Installation & Troubleshooting (Windows 8, 10, 11)",1,19145,1,,
18398,Troubleshooting & Problem Resolution,1,19145,1,,
18399,Communication Skills (English + Regional Languages),1,19145,1,,
18400,Banking And Finance,1,19168,1,,
18401,Experience L1 Linuxunix System Administrator  Cloud Infrastructure,0,19257,1,,
18402,"Sql , Mongodb,",0,19382,1,,
18403,"Firebase , Supabase",0,19382,1,,
18404,Scrum Master,1,19382,1,,
18405,Receptionist,1,19483,1,,
18406,Manager Mangement,1,19507,1,,
18407,Sales And Promotions,1,19517,1,,
18408,Sales And Promotions Promotion,1,19517,1,,
18409,Quality Check,1,11689,1,,
18410,Inventroy Management System,1,11689,1,,
18411,Insurance Finance,1,19619,1,,
18412,Computer Operator,1,19716,1,,
18413,Online Services,1,19716,1,,
18414,Excellent In English Communication,1,19865,1,,
18415,Policy Bazar Only Sales,1,19879,1,,
18416,Accuracy And Attention To Detail,1,3357,1,,
18417,Basic Technical Troubleshooting Skills,1,3357,1,,
18418,Time Management And Organisational Skills,1,3357,1,,
18419,Team Player With A Proactive Approach,1,3357,1,,
18420,Minimum Qualification: Graduate/12Th Pass With Computer Diploma (As Per Company Norms).,0,3357,1,,
18421,"Proficiency In Ms Office (Word, Excel, Powerpoint) And Internet Applications.",0,3357,1,,
18422,Knowledge Of Email Handling And Basic Accounting Software (Tally/Erp ? Preferred).,0,3357,1,,
18423,"Ability To Multitask, Prioritize Work, And Meet Deadlines.",0,3357,1,,
18424,On Time Delivery,1,19915,1,,
18425,Sales Promotion And Product Development,1,19953,1,,
18426,Keywords Analysis,1,20131,1,,
18427,Basic Computer Appliation  Excel,0,20149,1,,
18428,Relationship Manager,1,20179,1,,
18429,Sale,1,20179,1,,
18430,Warehouse Operations,1,8066,1,,
18431,Portfolios Management,1,20179,1,,
18432,Acquisitions,1,20179,1,,
18433,Customers Onboarding,1,20179,1,,
18434,Online Sales Handling,1,20200,1,,
18435,Deep Understanding Hotel Management,1,20223,1,,
18436,Business Intelligence Tool (Power Bi),1,20229,1,,
18437,Mis Reports,1,20229,1,,
18438,Mechanical Engineering; Steel Melting Shop; Ladle Furnace;,1,20362,1,,
18439,Mechanical Maintenance In Shutdown Or Running Time Taken Periods Etc.,1,20362,1,,
18440,Visulatization,1,20460,1,,
18441,Performance Optimization,1,20460,1,,
18442,Query Optimization,1,20460,1,,
18443,Python,1,20483,1,,
18444,Customer Support,1,20651,1,,
18445,Home Credit,1,20657,1,,
18446,Operation Management,1,20740,1,,
18447,It Operations Management,1,20740,1,,
18448,Data Analysis Ms Office,1,20784,1,,
18449,Unit Operation  Online Documentation,1,20992,1,,
18450,Unit Operation Online Documentation,1,20992,1,,
18451,All Rounder,0,21096,1,,
18452,Vfd,0,21103,1,,
18453,Automation System,1,21103,1,,
18454,Operation Managaement,1,21372,1,,
18455,Worpress Web Development,1,21486,1,,
18456,Expertise In Python Programming Language Api Integration And Data Analysis Skills,0,21547,1,,
18457,Handson Experience With Python Libraries Including Numpy Pandas And Matplotlib For Data Manipulation Cleaning And Insightful Visualization,0,21547,1,,
18458,S,0,21575,1,,
18459,Pandas,1,21547,1,,
18460,Matplotlib,1,21547,1,,
18461,Bug Fixing,1,21547,1,,
18462,C,1,21547,1,,
18463,Stock Mangement,1,21629,1,,
18464,Android Java,1,21611,1,,
18465,Roomdb,1,21611,1,,
18466,Livedata,1,21611,1,,
18467,Retrofit,1,21611,1,,
18468,Coroutines,1,21611,1,,
18469,Hilt,1,21611,1,,
18470,Koin,1,21611,1,,
18471,Aws S3,1,21611,1,,
18472,Mixpanel,1,21611,1,,
18473,Payment Gateway Integration,1,21611,1,,
18474,Google Maps & Location Services,1,21611,1,,
18475,Push Notifications,1,21611,1,,
18476,Field Collection,1,3892,1,,
18477,Qa/Qc Manufacturing,1,21647,1,,
18478,Vendor Negotiation,1,21726,1,,
18479,Teli Calling,1,8470,1,,
18480,Ui&Ux Designing,1,22152,1,,
18481,Full Stack Developer,1,22220,1,,
18482,Retail Store Operations,1,22233,1,,
18483,Us Mortgage,1,19375,1,,
18484,Architecture,1,22337,1,,
18485,Sales,1,22337,1,,
18486,Tellecaller,1,22337,1,,
18487,20Year,0,22359,1,,
18488,Sales And Service,1,22361,1,,
18489,Service,1,22361,1,,
18490,Sales Operation,1,22361,1,,
18491,Bank Relationship,1,22361,1,,
18492,Share Market,1,22361,1,,
18493,Basic Computer Knowledge Ms Excel,0,22524,1,,
18494,Karnal,0,15391,1,,
18495,Collection Office,0,15391,1,,
18496,Revenue Management,1,22977,1,,
18497,Business Developement,1,22977,1,,
18498,Hotel Operations Management,1,22977,1,,
18499,Distribution Management,1,22977,1,,
18500,Computer Operator Design,1,23049,1,,
18501,"Advanced Excel, Financial Modeling &Erp Software (E.G., Tally, Quickbooks,Sap), Data Analysis: Power Bi, Tableau,Excel (Advanced), Pandas, Numpy, Crmsystems: Salesforce, Zendesk, Bliss,Freshdesk, Power Bi, Tableau, Excel(Advanced), Pandas, Numpy, Operatin",0,22760,1,,
18502,"Soft Skills Collaboration, Problem-Solving, Communication, Time Management,Result-Oriented, Client Management",0,22760,1,,
18503,Field Sales Executive,1,23162,1,,
18504,Industrial Infrastructure,1,23220,1,,
18505,Site Engineer,1,23220,1,,
18506,Project Manager,1,23220,1,,
18507,?	B2B Sales & International Business Development,0,13491,1,,
18508,"?	Lubricants &Grease Additives, Oleochemicals & Biofuels",0,13491,1,,
18509,?	Key Account Management & Customer Retention,0,13491,1,,
18510,"?	Revenue Growth, Market Research & Competitive Intelligence",0,13491,1,,
18511,?	Cross-Functional Team Leadership,0,13491,1,,
18512,Product Devlopment,1,23447,1,,
18513,Visual Inspection,1,23447,1,,
18514,P2P,1,23450,1,,
18515,Asset Accounting,1,23450,1,,
18516,Video Editor,1,23584,1,,
18517,Hardworking,1,23681,1,,
18518,Technical Sales,1,4632,1,,
18519,"Tds,",0,23794,1,,
18520,Teliperfomance,0,23885,1,,
18521,Telicallng,0,23885,1,,
18522,Deep Understanding,1,23893,1,,
18523,Payment Processing,1,23998,1,,
18524,Iso9001,1,24093,1,,
18525,Electroplating,1,24093,1,,
18526,Production,1,24093,1,,
18527,Process Control,1,24093,1,,
18528,Zld,1,24093,1,,
18529,Special Process,1,24093,1,,
18530,Surface Treatment,1,24093,1,,
18531,Surface Finishing,1,24093,1,,
18532,Electrochemistry,1,24093,1,,
18533,Electrochemical,0,24093,1,,
18534,Chemical Analysis,1,24093,1,,
18535,Npd,1,24093,1,,
18536,Iso17025,1,24093,1,,
18537,Electrical General Ohe,1,24083,1,,
18538,6 Years Of Experience In Electrical Supervisor General Ohe,0,24083,1,,
18539,Powerbi Risk Management Government Project Execution Process Management Vendor  Stakeholder Coordination Cybersecurity Awareness Performance Management Project Management Data Analysis  Visualisation Production Management Operations Management Resource Op,0,14631,1,,
18540,Qa & Qc,1,14631,1,,
18541,Resource Optimization,1,14631,1,,
18542,Customer Operations,1,24211,1,,
18543,Leadership And Team Management,1,2241,1,,
18544,Strong P&L Experience,1,2241,1,,
18545,Excellent Communication & Stakeholder Management,1,2241,1,,
18546,Design & Build,1,2241,1,,
18547,Ra Officer,1,5,1,,
18548,Drug Regulatory Officer,1,5,1,,
18549,Ac Technician,1,24359,1,,
18550,Refrigerator Technician,1,24359,1,,
18551,Home Appliances Techniclan,1,24359,1,,
18552,Delivery Mangement,1,24368,1,,
18553,Secondary Research,1,24409,1,,
18554,Primary Research,1,24409,1,,
18555,Google Research,1,24409,1,,
18556,Linkedin Sales Navigation,1,24409,1,,
18557,Lusha,0,24409,1,,
18558,Ability To Learn And Adapt,0,24463,1,,
